img_idx,img_name,face_detected,confidence,bbox_x,bbox_y,bbox_w,bbox_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_l_x,mouth_l_y,mouth_r_x,mouth_r_y,ipd_before,tilt_before,ipd_after,tilt_after,is_duplicate,error
835,835.jpg,True,1.0,0,0,112,112,38.489219665527344,49.7960319519043,76.38048553466797,49.07269287109375,54.21543502807617,71.27579498291016,40.06907272338867,89.26238250732422,72.52977752685547,89.1659927368164,37.89817,-1.0936358,37.055096,-2.1763868,True,
836,836.jpg,True,1.0,0,0,112,112,36.405094146728516,50.93939208984375,75.73845672607422,49.486202239990234,53.46479034423828,66.6980972290039,41.18437957763672,91.07432556152344,70.73223114013672,90.23811340332031,39.3602,-2.1158574,38.305134,-1.709873,True,
837,837.jpg,True,1.0,0,0,112,112,37.36162567138672,51.71794891357422,73.15044403076172,49.86439895629883,61.21062469482422,76.33477020263672,38.816036224365234,87.04828643798828,72.22357940673828,85.33023834228516,35.836784,-2.9647746,36.00789,-1.5234758,True,
838,838.jpg,True,1.0,0,0,112,112,37.26870346069336,51.088314056396484,74.42188262939453,50.619659423828125,50.855186462402344,74.36418151855469,42.42167282104492,88.56927490234375,70.99649810791016,88.4832534790039,37.156136,-0.72269744,37.321922,0.5069343,True,
839,839.jpg,True,1.0,0,0,112,112,37.42087936401367,50.52104187011719,73.35189056396484,50.718441009521484,56.10757827758789,74.16162872314453,39.06761932373047,87.79920196533203,72.91124725341797,88.19205474853516,35.931553,0.31477052,36.306824,0.40526786,True,
840,840.jpg,True,1.0,0,0,112,112,35.09733581542969,50.846256256103516,73.83883666992188,50.05618667602539,57.918174743652344,74.9313735961914,40.9903564453125,89.42816925048828,70.93539428710938,89.44535827636719,38.749557,-1.1682917,38.154102,0.7939392,True,
841,841.jpg,True,1.0,0,0,112,112,37.60554885864258,49.05303192138672,71.89167785644531,49.882083892822266,61.64625549316406,70.57504272460938,41.831050872802734,90.88104248046875,68.66034698486328,91.73316955566406,34.296154,1.3851643,34.272335,0.9516947,True,
842,842.jpg,True,1.0,0,0,112,112,36.491573333740234,49.8572998046875,74.38428497314453,50.432823181152344,56.525577545166016,72.81295776367188,38.858726501464844,88.53816986083984,70.2612533569336,89.44231414794922,37.89708,0.87015474,37.822857,-0.48240957,True,
843,843.jpg,True,1.0,0,0,112,112,35.48759841918945,49.318885803222656,70.82957458496094,50.11094665527344,63.60762405395508,67.87275695800781,40.33913040161133,90.06896209716797,71.30033111572266,91.99272155761719,35.35085,1.28386,33.668793,2.588199,True,
844,844.jpg,True,1.0,0,0,112,112,35.81267547607422,50.448123931884766,72.38109588623047,49.46675109863281,63.655948638916016,73.9134521484375,39.619720458984375,88.5905532836914,71.21717834472656,87.4681396484375,36.58159,-1.5372561,35.983376,0.07664889,True,
845,845.jpg,True,1.0,0,0,112,112,39.884239196777344,50.646541595458984,72.83644104003906,50.24214553833008,48.084999084472656,76.24943542480469,44.23310470581055,89.65765380859375,72.48623657226562,89.06560516357422,32.954685,-0.70311,33.505512,0.98745257,True,
846,846.jpg,True,1.0,0,0,112,112,37.386940002441406,48.976707458496094,72.5636978149414,48.50338363647461,57.86326217651367,71.44776916503906,41.689571380615234,90.0492172241211,70.14103698730469,89.55880737304688,35.179943,-0.7709016,34.80918,-0.5093636,True,
847,847.jpg,True,1.0,0,0,112,112,39.826202392578125,49.675132751464844,75.31462097167969,48.13690948486328,53.77458190917969,68.38030242919922,43.255714416503906,90.76496887207031,71.43293762207031,89.4442138671875,35.52174,-2.481896,35.223022,-1.6497759,True,
848,848.jpg,True,1.0,0,0,112,112,39.83022689819336,50.27142333984375,72.04647827148438,49.4193000793457,56.49593734741211,72.12789154052734,42.46297073364258,89.56268310546875,70.59632110595703,90.00470733642578,32.227516,-1.5151261,33.082188,-0.58154356,True,
849,849.jpg,True,1.0,0,0,112,112,39.40166473388672,51.719154357910156,73.06153869628906,51.60951232910156,55.69627380371094,74.18763732910156,39.808563232421875,86.06643676757812,73.95034790039062,85.92472076416016,33.66005,-0.1866318,35.40856,-0.5559273,True,
850,850.jpg,True,1.0,0,0,112,112,36.46855926513672,50.61824417114258,71.88188171386719,50.10331344604492,62.27159881591797,71.40164947509766,41.703617095947266,89.79890441894531,66.31755828857422,89.56722259521484,35.417065,-0.83305585,35.643764,-0.8988162,True,
851,851.jpg,True,1.0,0,0,112,112,39.61741256713867,49.68601989746094,74.41690063476562,48.266883850097656,52.838863372802734,68.13835144042969,41.102935791015625,90.72959899902344,71.0589370727539,90.38674926757812,34.82841,-2.335249,34.469357,-3.1694434,True,
852,852.jpg,True,1.0,0,0,112,112,35.86745834350586,48.491554260253906,72.90299987792969,48.94969940185547,59.553348541259766,67.5785903930664,41.835655212402344,91.47758483886719,70.67728424072266,91.71076202392578,37.038376,0.70873654,35.18159,1.711814,True,
853,853.jpg,True,1.0,0,0,112,112,37.53224182128906,49.215415954589844,73.99942779541016,49.856834411621094,55.85902786254883,69.0057373046875,40.76261520385742,89.85904693603516,70.03651428222656,89.89399719238281,36.472828,1.0076671,36.361958,-0.43012798,True,
854,854.jpg,True,1.0,0,0,112,112,35.09584426879883,48.85786056518555,72.82569885253906,50.3288688659668,57.3643798828125,71.42875671386719,41.00968551635742,89.48246002197266,70.7209243774414,88.78759765625,37.75852,2.2327118,37.154293,2.991615,True,
855,855.jpg,True,1.0,0,0,112,112,40.69900894165039,49.2376594543457,75.2711181640625,48.86934280395508,51.72526550292969,72.80684661865234,43.32688903808594,89.11373138427734,71.80388641357422,88.85980224609375,34.57407,-0.6103819,34.96438,-0.6911641,True,
856,856.jpg,True,1.0,0,0,112,112,40.01274490356445,48.44063186645508,74.27206420898438,49.351985931396484,54.054283142089844,75.2751235961914,43.32763671875,87.51226043701172,73.22770690917969,87.09733581542969,34.27144,1.5238022,35.045746,1.9995457,True,
857,857.jpg,True,1.0,0,0,112,112,40.2142448425293,49.2833366394043,74.14102935791016,47.879859924316406,51.2292366027832,69.59568786621094,42.70602035522461,91.23429870605469,71.06989288330078,89.5950927734375,33.955803,-2.3688502,33.080345,-2.2362673,True,
858,858.jpg,True,1.0,0,0,112,112,37.01576232910156,49.490474700927734,72.89848327636719,50.55353927612305,61.55527114868164,73.52430725097656,41.13815689086914,88.4009780883789,68.90335083007812,88.3901138305664,35.898464,1.6969533,36.66239,0.76184773,True,
859,859.jpg,True,1.0,0,0,112,112,39.299171447753906,49.538177490234375,70.86779022216797,51.1580924987793,66.73673248291016,67.53004455566406,39.16062927246094,89.59141540527344,71.20803833007812,91.57815551757812,31.610153,2.9375043,30.561537,1.9908178,True,
860,860.jpg,True,1.0,0,0,112,112,37.45893859863281,50.50422286987305,75.5011215209961,49.776424407958984,54.412879943847656,66.50234985351562,43.366275787353516,90.8262939453125,71.89124298095703,89.63785552978516,38.049145,-1.0960121,37.436604,0.36908808,True,
861,861.jpg,True,1.0,0,0,112,112,39.231075286865234,52.6242790222168,75.14021301269531,50.88782501220703,48.9890251159668,68.38549041748047,39.85602951049805,89.01419830322266,72.44432067871094,88.98831176757812,35.9511,-2.7684886,36.036797,-2.9437075,True,
862,862.jpg,True,1.0,0,0,112,112,37.860595703125,49.023033142089844,72.65699005126953,49.04508590698242,59.65608215332031,74.51661682128906,41.60780334472656,89.50413513183594,69.15909576416016,88.87020111083984,34.796402,0.0363121,34.795116,-0.11436133,True,
863,863.jpg,True,1.0,0,0,112,112,37.40308380126953,52.76897048950195,74.60240173339844,51.69914627075195,58.40911865234375,75.0465087890625,40.94123840332031,88.13909912109375,69.77388000488281,88.287841796875,37.2147,-1.6473291,39.133255,-2.2051187,True,
864,864.jpg,True,1.0,0,0,112,112,38.34480667114258,48.48272705078125,71.79175567626953,49.457698822021484,61.1961555480957,69.23112487792969,40.39113235473633,91.24205017089844,70.01904296875,91.1421890258789,33.461155,1.6696875,32.905704,1.0716608,True,
865,865.jpg,True,1.0,0,0,112,112,38.78244400024414,49.816497802734375,74.19743347167969,48.51641082763672,52.69239807128906,69.09928131103516,42.45718765258789,90.78350067138672,71.14563751220703,89.65950775146484,35.438843,-2.1023881,35.548904,-1.0263631,True,
866,866.jpg,True,1.0,0,0,112,112,37.10613250732422,48.91621017456055,73.04296112060547,49.416587829589844,56.52549743652344,70.31123352050781,41.64214324951172,89.96683502197266,70.46781921386719,90.0148696899414,35.94031,0.7977241,35.801308,1.2662624,True,
867,867.jpg,True,1.0,0,0,112,112,40.54159164428711,50.96455764770508,74.5511703491211,51.24961471557617,52.67304992675781,69.40044403076172,40.270416259765625,89.62428283691406,73.03734588623047,89.72257232666016,34.010773,0.48022306,34.522842,-1.2586898,True,
868,868.jpg,True,1.0,0,0,112,112,37.97993087768555,48.84983825683594,74.69953155517578,48.41362380981445,55.56806564331055,74.41156768798828,42.463497161865234,87.12442016601562,70.2228012084961,87.46949005126953,36.72219,-0.68061936,37.559578,-0.596832,True,
869,869.jpg,True,1.0,0,0,112,112,36.2422981262207,50.23831558227539,75.8167953491211,50.31209182739258,56.70079803466797,71.21851348876953,41.739749908447266,88.66073608398438,71.12142944335938,88.97576904296875,39.574566,0.10681279,39.607914,0.23141363,True,
870,870.jpg,True,1.0,0,0,112,112,36.46855926513672,50.61824417114258,71.88188171386719,50.10331344604492,62.27159881591797,71.40164947509766,41.703617095947266,89.79890441894531,66.31755828857422,89.56722259521484,35.417065,-0.83305585,35.643764,-0.8988162,True,
871,871.jpg,True,1.0,0,0,112,112,39.61741256713867,49.68601989746094,74.41690063476562,48.266883850097656,52.838863372802734,68.13835144042969,41.102935791015625,90.72959899902344,71.0589370727539,90.38674926757812,34.82841,-2.335249,34.469357,-3.1694434,True,
872,872.jpg,True,1.0,0,0,112,112,37.01576232910156,49.490474700927734,72.89848327636719,50.55353927612305,61.55527114868164,73.52430725097656,41.13815689086914,88.4009780883789,68.90335083007812,88.3901138305664,35.898464,1.6969533,36.66239,0.76184773,True,
873,873.jpg,True,1.0,0,0,112,112,41.8175163269043,50.27517318725586,73.70490264892578,46.9467887878418,47.21280288696289,69.25739288330078,44.48423385620117,92.50643157958984,70.48460388183594,91.3475570678711,32.060623,-5.958917,30.990614,-4.221736,True,
874,874.jpg,True,1.0,0,0,112,112,39.901885986328125,49.92155456542969,72.63658142089844,51.638946533203125,50.825443267822266,72.88557434082031,43.18856430053711,87.86907958984375,71.79975891113281,88.93702697753906,32.779716,3.0032103,34.714233,2.5707936,True,
875,875.jpg,True,1.0,0,0,112,112,37.96415710449219,49.63652420043945,74.35984802246094,48.39026641845703,56.42404556274414,71.40084838867188,43.724708557128906,90.06790161132812,71.97322845458984,89.33406829833984,36.417023,-1.9611502,36.096024,-0.17407914,True,
876,876.jpg,True,1.0,0,0,112,112,39.52875518798828,49.06136703491211,73.5654067993164,48.64760971069336,48.88786697387695,71.97162628173828,44.291500091552734,91.75321197509766,69.52449798583984,90.6532211303711,34.039165,-0.69646627,33.188866,0.26025417,True,
877,877.jpg,True,1.0,0,0,112,112,39.61741256713867,49.68601989746094,74.41690063476562,48.266883850097656,52.838863372802734,68.13835144042969,41.102935791015625,90.72959899902344,71.0589370727539,90.38674926757812,34.82841,-2.335249,34.469357,-3.1694434,True,
878,878.jpg,True,1.0,0,0,112,112,39.84870910644531,50.03501510620117,74.64818572998047,49.11496353149414,48.72640609741211,69.48646545410156,43.958919525146484,91.58587646484375,71.80392456054688,90.42772674560547,34.811634,-1.5144708,34.24016,-0.16179833,True,
879,879.jpg,True,1.0,0,0,112,112,37.71681213378906,48.40998458862305,73.49445343017578,48.565250396728516,56.830928802490234,71.84282684326172,42.14387512207031,89.77024841308594,69.83538818359375,89.27045440673828,35.777977,0.24864745,36.09724,0.29727384,True,
880,880.jpg,True,1.0,0,0,112,112,42.29924774169922,49.39280319213867,75.75452423095703,50.89574432373047,50.94880676269531,73.94588470458984,48.60437774658203,89.21355438232422,70.9301986694336,90.24669647216797,33.489017,2.5722196,35.037594,2.2398784,True,
881,881.jpg,True,1.0,0,0,112,112,38.489219665527344,49.7960319519043,76.38048553466797,49.07269287109375,54.21543502807617,71.27579498291016,40.06907272338867,89.26238250732422,72.52977752685547,89.1659927368164,37.89817,-1.0936358,37.055096,-2.1763868,True,
882,882.jpg,True,1.0,0,0,112,112,39.51419448852539,49.38393020629883,74.39832305908203,51.80710983276367,50.937782287597656,74.8520736694336,40.12955856323242,87.04328155517578,71.31222534179688,88.13684844970703,34.96819,3.973592,35.526043,1.2073382,True,
883,883.jpg,True,1.0,0,0,112,112,39.17864990234375,51.59095764160156,75.52898406982422,50.74247741699219,52.39113235473633,71.30370330810547,38.991661071777344,88.37960815429688,72.31232452392578,88.83869934082031,36.360237,-1.3371406,36.57392,-2.357848,True,
884,884.jpg,True,1.0,0,0,112,112,36.25160217285156,51.26573944091797,74.07415008544922,50.749874114990234,60.23093032836914,71.51531219482422,42.1161994934082,89.5451889038086,69.2874526977539,89.1921157836914,37.826065,-0.7814141,38.78583,-0.51591545,True,
885,885.jpg,True,1.0,0,0,112,112,40.0412712097168,49.94863510131836,76.87017059326172,49.145179748535156,51.92604064941406,72.58308410644531,42.83964538574219,88.38772583007812,72.88166809082031,88.47154235839844,36.83766,-1.2497603,37.46787,-1.8316927,True,
886,886.jpg,True,1.0,0,0,112,112,40.390907287597656,49.587032318115234,74.41864776611328,48.571590423583984,54.81690979003906,72.06084442138672,44.66722106933594,89.11497497558594,72.19097137451172,88.27701568603516,34.04289,-1.7092899,34.916424,0.2808234,True,
887,887.jpg,True,1.0,0,0,112,112,36.40042495727539,50.787147521972656,73.5758285522461,50.10942077636719,59.10094451904297,74.43785858154297,39.69972229003906,91.47307586669922,72.09446716308594,90.90877532958984,37.18158,-1.0444158,35.756195,0.1557084,True,
888,888.jpg,True,1.0,0,0,112,112,38.96187973022461,50.924869537353516,77.07778930664062,49.703224182128906,53.087345123291016,67.50049591064453,42.77883529663086,90.16222381591797,71.81265258789062,89.0871353149414,38.135483,-1.8357471,38.101646,-2.1487544,True,
889,889.jpg,True,1.0,0,0,112,112,40.2142448425293,49.2833366394043,74.14102935791016,47.879859924316406,51.2292366027832,69.59568786621094,42.70602035522461,91.23429870605469,71.06989288330078,89.5950927734375,33.955803,-2.3688502,33.080345,-2.2362673,True,
890,890.jpg,True,1.0,0,0,112,112,37.92815017700195,50.2074089050293,72.8450698852539,49.658973693847656,59.725894927978516,73.92310333251953,40.84505081176758,88.19139099121094,68.61962127685547,87.57115173339844,34.921227,-0.8998629,35.93711,-0.63559014,True,
891,891.jpg,True,1.0,0,0,112,112,39.826202392578125,49.675132751464844,75.31462097167969,48.13690948486328,53.77458190917969,68.38030242919922,43.255714416503906,90.76496887207031,71.43293762207031,89.4442138671875,35.52174,-2.481896,35.223022,-1.6497759,True,
892,892.jpg,True,1.0,0,0,112,112,38.525386810302734,50.49484634399414,73.89317321777344,49.125518798828125,50.36051940917969,71.29521179199219,42.304115295410156,90.74708557128906,69.94107818603516,89.6924819946289,35.394283,-2.2172017,35.258358,-1.8170909,True,
893,893.jpg,True,1.0,0,0,112,112,41.20610809326172,50.68433380126953,74.32091522216797,48.87367630004883,47.86840057373047,72.52403259277344,44.306819915771484,92.23052978515625,70.9317855834961,90.34397888183594,33.164272,-3.1297123,32.44777,-2.097722,True,
894,894.jpg,True,1.0,0,0,112,112,38.20496368408203,51.20062255859375,71.72080993652344,50.312644958496094,61.427032470703125,74.86883544921875,36.60823059082031,87.55884552001953,72.86001586914062,86.9922866821289,33.527607,-1.5176543,33.504562,-1.3143208,True,
895,895.jpg,True,1.0,0,0,112,112,39.16913604736328,50.110267639160156,75.8637466430664,50.019657135009766,47.522247314453125,70.56767272949219,43.30876159667969,90.00150299072266,70.0077896118164,89.53604888916016,36.69472,-0.14148095,36.385437,-0.8580128,True,
896,896.jpg,True,1.0,0,0,112,112,38.57099914550781,52.26700210571289,74.01316833496094,52.261173248291016,52.03961181640625,76.462158203125,40.04507827758789,86.021728515625,73.03317260742188,86.4458236694336,35.44217,-0.009422925,37.089016,-0.103575654,True,
897,897.jpg,True,1.0,0,0,112,112,39.61741256713867,49.68601989746094,74.41690063476562,48.266883850097656,52.838863372802734,68.13835144042969,41.102935791015625,90.72959899902344,71.0589370727539,90.38674926757812,34.82841,-2.335249,34.469357,-3.1694434,True,
898,898.jpg,True,1.0,0,0,112,112,37.53899383544922,53.01622772216797,75.7303466796875,52.13371276855469,55.31751251220703,69.97777557373047,41.66457748413086,89.6780014038086,72.21263885498047,89.21061706542969,38.20155,-1.3237389,39.299583,-0.9298796,True,
899,899.jpg,True,1.0,0,0,112,112,41.20610809326172,50.68433380126953,74.32091522216797,48.87367630004883,47.86840057373047,72.52403259277344,44.306819915771484,92.23052978515625,70.9317855834961,90.34397888183594,33.164272,-3.1297123,32.44777,-2.097722,True,
900,900.jpg,True,1.0,0,0,112,112,39.54862976074219,48.58877944946289,74.05375671386719,49.155704498291016,52.424072265625,71.7101821899414,44.28999710083008,89.66315460205078,70.005859375,89.61372375488281,34.509785,0.94129455,34.96175,0.6403435,True,
901,901.jpg,True,1.0,0,0,112,112,38.59002685546875,51.06320571899414,73.06788635253906,49.37687683105469,56.6824836730957,73.07209777832031,42.21898651123047,88.85906219482422,70.20275115966797,87.66590881347656,34.519073,-2.8001328,36.295578,-1.433931,True,
902,902.jpg,True,1.0,0,0,112,112,40.50697326660156,51.102657318115234,72.72126770019531,51.920738220214844,48.120933532714844,72.81277465820312,43.166011810302734,88.134765625,71.6396255493164,88.37362670898438,32.22468,1.4547117,34.07254,2.1324909,True,
903,903.jpg,True,1.0,0,0,112,112,36.015228271484375,54.0084342956543,76.12972259521484,51.76180648803711,55.34217834472656,70.9074478149414,38.983341217041016,88.8158187866211,73.93447875976562,88.1411361694336,40.177357,-3.2055235,40.800266,-2.1795077,True,
904,904.jpg,True,1.0,0,0,112,112,35.56624984741211,49.524169921875,73.31695556640625,50.90416717529297,59.337379455566406,72.38983154296875,41.74393081665039,89.54469299316406,69.8361587524414,88.7827377319336,37.77592,2.0935454,37.678207,2.4140987,True,
905,905.jpg,True,1.0,0,0,112,112,37.75078582763672,50.1673698425293,71.5873794555664,50.25406265258789,58.41909408569336,72.86180877685547,37.949317932128906,89.46956634521484,72.9417495727539,89.40233612060547,33.836704,0.14679731,33.72797,0.55688345,True,
906,906.jpg,True,1.0,0,0,112,112,37.09864807128906,51.618072509765625,75.14369201660156,49.91306686401367,55.698665618896484,66.09192657470703,40.36688995361328,90.79444885253906,72.36194610595703,89.75052642822266,38.083233,-2.5660188,37.294235,-1.2526885,True,
907,907.jpg,True,1.0,0,0,112,112,42.878143310546875,49.661712646484375,72.52758026123047,48.380184173583984,46.31892013549805,71.64569091796875,45.549400329589844,90.58515167236328,70.1417236328125,89.21704864501953,29.67712,-2.4749372,29.918995,-0.7951446,True,
908,908.jpg,True,1.0,0,0,112,112,37.53224182128906,49.215415954589844,73.99942779541016,49.856834411621094,55.85902786254883,69.0057373046875,40.76261520385742,89.85904693603516,70.03651428222656,89.89399719238281,36.472828,1.0076671,36.361958,-0.43012798,True,
909,909.jpg,True,1.0,0,0,112,112,37.983619689941406,48.50374221801758,72.41514587402344,48.66508865356445,63.29288101196289,71.56048583984375,42.5053596496582,89.91255950927734,68.88427734375,89.84957122802734,34.431904,0.26848656,34.485405,0.23303996,True,
910,910.jpg,True,1.0,0,0,112,112,35.43791961669922,51.74592971801758,75.28651428222656,50.660423278808594,56.83149337768555,64.64732360839844,40.41912078857422,91.28572082519531,72.08462524414062,90.46456909179688,39.863377,-1.5603952,38.393562,-0.45433968,True,
911,911.jpg,True,1.0,0,0,112,112,38.57099914550781,52.26700210571289,74.01316833496094,52.261173248291016,52.03961181640625,76.462158203125,40.04507827758789,86.021728515625,73.03317260742188,86.4458236694336,35.44217,-0.009422925,37.089016,-0.103575654,True,
912,912.jpg,True,1.0,0,0,112,112,35.86745834350586,48.491554260253906,72.90299987792969,48.94969940185547,59.553348541259766,67.5785903930664,41.835655212402344,91.47758483886719,70.67728424072266,91.71076202392578,37.038376,0.70873654,35.18159,1.711814,True,
913,913.jpg,True,1.0,0,0,112,112,37.53224182128906,49.215415954589844,73.99942779541016,49.856834411621094,55.85902786254883,69.0057373046875,40.76261520385742,89.85904693603516,70.03651428222656,89.89399719238281,36.472828,1.0076671,36.361958,-0.43012798,True,
914,914.jpg,True,1.0,0,0,112,112,39.17864990234375,51.59095764160156,75.52898406982422,50.74247741699219,52.39113235473633,71.30370330810547,38.991661071777344,88.37960815429688,72.31232452392578,88.83869934082031,36.360237,-1.3371406,36.57392,-2.357848,True,
915,915.jpg,True,1.0,0,0,112,112,37.188575744628906,51.24000930786133,73.99746704101562,51.047088623046875,56.96747970581055,73.31706237792969,37.96891403198242,87.48193359375,74.16621398925781,88.29531860351562,36.8094,-0.30029264,36.59966,-0.49665147,True,
916,916.jpg,True,1.0,0,0,112,112,36.27573776245117,50.49219512939453,74.40840911865234,50.41934585571289,59.09086227416992,66.86702728271484,39.46229553222656,89.74003601074219,73.21278381347656,89.47540283203125,38.13274,-0.10945865,37.64356,0.9610815,True,
917,917.jpg,True,1.0,0,0,112,112,39.826202392578125,49.675132751464844,75.31462097167969,48.13690948486328,53.77458190917969,68.38030242919922,43.255714416503906,90.76496887207031,71.43293762207031,89.4442138671875,35.52174,-2.481896,35.223022,-1.6497759,True,
918,918.jpg,True,1.0,0,0,112,112,37.66400909423828,48.973480224609375,72.97587585449219,50.05689239501953,60.5213508605957,74.0727310180664,41.68035125732422,87.89976501464844,70.28655242919922,87.23027801513672,35.328484,1.7573546,36.081112,1.8431156,True,
919,919.jpg,True,1.0,0,0,112,112,38.57099914550781,52.26700210571289,74.01316833496094,52.261173248291016,52.03961181640625,76.462158203125,40.04507827758789,86.021728515625,73.03317260742188,86.4458236694336,35.44217,-0.009422925,37.089016,-0.103575654,True,
920,920.jpg,True,1.0,0,0,112,112,40.785614013671875,48.32585525512695,74.52104949951172,48.03244400024414,52.857177734375,70.49295043945312,43.886573791503906,91.41954803466797,70.41517639160156,90.85733032226562,33.73671,-0.49831286,33.0704,-1.3617642,True,
921,921.jpg,True,1.0,0,0,112,112,38.85542678833008,52.052268981933594,74.12272644042969,50.95390701293945,57.305416107177734,76.15611267089844,38.09122085571289,86.43536376953125,73.2547378540039,85.12250518798828,35.2844,-1.7838385,36.30391,-1.9352939,True,
922,922.jpg,True,1.0,0,0,112,112,37.750633239746094,49.8856086730957,73.57987976074219,51.1932373046875,55.916587829589844,74.72723388671875,39.69108963012695,90.5567398071289,72.25309753417969,90.06938934326172,35.8531,2.0901463,35.645863,1.7301211,True,
923,923.jpg,True,1.0,0,0,112,112,40.261390686035156,50.782203674316406,75.27948760986328,50.87102508544922,51.69815444946289,73.94329833984375,42.8605842590332,87.93122100830078,72.77234649658203,87.78648376464844,35.01821,0.14532717,36.32564,-0.8189095,True,
924,924.jpg,True,1.0,0,0,112,112,41.25205993652344,49.25160598754883,75.21851348876953,48.248470306396484,50.29917526245117,71.29425811767578,45.28636932373047,90.45296478271484,69.87095642089844,89.14495849609375,33.981262,-1.6916319,34.370758,-1.2663847,True,
925,925.jpg,True,1.0,0,0,112,112,39.20014572143555,51.638160705566406,75.54525756835938,47.47190475463867,50.714271545410156,73.61370086669922,45.682823181152344,92.91648864746094,71.73261260986328,90.24748229980469,36.583122,-6.539297,35.345577,-3.4593458,True,
926,926.jpg,True,1.0,0,0,112,112,35.370506286621094,49.73720169067383,71.47261810302734,49.662925720214844,61.5663948059082,71.72669982910156,42.148651123046875,91.53636169433594,67.67131042480469,91.30693054199219,36.10219,-0.117879346,35.92772,0.98428464,True,
927,927.jpg,True,1.0,0,0,112,112,36.931427001953125,50.10733413696289,71.95528411865234,50.4636116027832,62.74365234375,66.2652359008789,40.21691131591797,90.46505737304688,71.90245056152344,90.0400619506836,35.02567,0.5828168,34.653526,2.0146194,True,
928,928.jpg,True,1.0,0,0,112,112,38.92910385131836,49.575889587402344,75.42378997802734,50.53773880004883,49.6518669128418,71.67877960205078,41.74711227416992,89.7145004272461,70.64458465576172,89.53298950195312,36.50736,1.5097306,36.300014,0.009693972,True,
929,929.jpg,True,1.0,0,0,112,112,39.61741256713867,49.68601989746094,74.41690063476562,48.266883850097656,52.838863372802734,68.13835144042969,41.102935791015625,90.72959899902344,71.0589370727539,90.38674926757812,34.82841,-2.335249,34.469357,-3.1694434,True,
930,930.jpg,True,1.0,0,0,112,112,38.8184814453125,50.678741455078125,75.94442749023438,50.602073669433594,52.3215446472168,69.29100799560547,41.179012298583984,88.3205337524414,72.48845672607422,88.01520538330078,37.126022,-0.11831979,38.197067,-1.3735927,True,
931,931.jpg,True,1.0,0,0,112,112,39.2196159362793,52.510135650634766,73.00753784179688,52.483028411865234,54.96555709838867,77.14920043945312,38.49502182006836,84.3633041381836,76.2663345336914,84.97296905517578,33.787933,-0.045967016,35.34426,0.07787412,True,
932,932.jpg,True,1.0,0,0,112,112,42.46187210083008,48.253822326660156,72.43236541748047,48.53377151489258,49.17844772338867,69.1423110961914,44.83613204956055,86.92091369628906,67.8381118774414,87.48930358886719,29.9718,0.53517437,31.282026,-0.8178716,True,
933,933.jpg,True,1.0,0,0,112,112,39.527809143066406,50.48624801635742,75.08871459960938,48.77164077758789,52.85012435913086,72.18045043945312,44.52384948730469,90.93347930908203,71.25325012207031,90.1074447631836,35.602215,-2.7604396,35.796234,-2.0286858,True,
934,934.jpg,True,1.0,0,0,112,112,37.72111892700195,50.73419952392578,74.73084259033203,50.44114303588867,54.910648345947266,72.35612487792969,40.67485046386719,88.87007141113281,73.03521728515625,88.43557739257812,37.010883,-0.45367938,37.521717,0.14757791,True,
935,935.jpg,True,1.0,0,0,112,112,39.20014572143555,51.638160705566406,75.54525756835938,47.47190475463867,50.714271545410156,73.61370086669922,45.682823181152344,92.91648864746094,71.73261260986328,90.24748229980469,36.583122,-6.539297,35.345577,-3.4593458,True,
936,936.jpg,True,1.0,0,0,112,112,36.64354705810547,49.74566650390625,75.00582122802734,49.72547149658203,56.65454864501953,67.83192443847656,42.17757797241211,90.8759994506836,71.388427734375,90.85568237304688,38.362278,-0.030162146,37.29099,0.18652382,True,
937,937.jpg,True,1.0,0,0,112,112,38.213172912597656,51.66545867919922,75.85765075683594,50.56649398803711,56.10862731933594,72.7696762084961,42.409122467041016,87.49264526367188,71.3099594116211,87.66244506835938,37.660515,-1.672175,39.384678,-1.8667557,True,
938,938.jpg,True,1.0,0,0,112,112,36.405094146728516,50.93939208984375,75.73845672607422,49.486202239990234,53.46479034423828,66.6980972290039,41.18437957763672,91.07432556152344,70.73223114013672,90.23811340332031,39.3602,-2.1158574,38.305134,-1.709873,True,
939,939.jpg,True,1.0,0,0,112,112,42.29924774169922,49.39280319213867,75.75452423095703,50.89574432373047,50.94880676269531,73.94588470458984,48.60437774658203,89.21355438232422,70.9301986694336,90.24669647216797,33.489017,2.5722196,35.037594,2.2398784,True,
940,940.jpg,True,1.0,0,0,112,112,39.35367965698242,50.665035247802734,74.80326843261719,50.39243698120117,47.49522018432617,73.1177978515625,41.037879943847656,88.41739654541016,73.82186889648438,88.99506378173828,35.450638,-0.44058117,34.60967,-0.8720643,True,
941,941.jpg,True,1.0,0,0,112,112,38.85542678833008,52.052268981933594,74.12272644042969,50.95390701293945,57.305416107177734,76.15611267089844,38.09122085571289,86.43536376953125,73.2547378540039,85.12250518798828,35.2844,-1.7838385,36.30391,-1.9352939,True,
942,942.jpg,True,1.0,0,0,112,112,39.914642333984375,50.274635314941406,71.50868225097656,55.5207405090332,46.499969482421875,74.82133483886719,45.001190185546875,87.16931915283203,70.11820220947266,88.66740417480469,32.02663,9.427791,34.97749,8.169606,True,
