img_idx,img_name,face_detected,confidence,bbox_x,bbox_y,bbox_w,bbox_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_l_x,mouth_l_y,mouth_r_x,mouth_r_y,ipd_before,tilt_before,ipd_after,tilt_after,is_duplicate,error
1237,1237.jpg,True,1.0,0,0,112,112,41.9965934753418,51.85879898071289,73.4173355102539,51.773921966552734,49.00813293457031,70.49456787109375,44.61015701293945,90.46304321289062,69.91388702392578,91.2818832397461,31.420856,-0.154773,33.37004,-0.7965102,False,
1238,1238.jpg,True,1.0,0,0,112,112,42.35851287841797,50.985809326171875,73.96720123291016,52.008827209472656,50.492042541503906,72.43034362792969,44.795745849609375,87.66893768310547,70.25977325439453,90.00269317626953,31.625238,1.8537357,34.69882,-0.15090406,False,
1239,1239.jpg,True,1.0,0,0,112,112,38.1947135925293,50.954402923583984,72.5171890258789,49.54312515258789,56.786231994628906,69.9820785522461,43.08270263671875,92.69844818115234,69.01258087158203,92.72859191894531,34.35148,-2.3545718,33.92338,-1.7417284,False,
1240,1240.jpg,True,1.0,0,0,112,112,38.858219146728516,52.31867980957031,72.62140655517578,51.65745162963867,56.44809341430664,74.23130798339844,40.894187927246094,88.93340301513672,69.87942504882812,88.68170928955078,33.769665,-1.121954,35.679348,-1.3351624,False,
1241,1241.jpg,True,1.0,0,0,112,112,36.512672424316406,54.11654281616211,70.79603576660156,52.8463020324707,57.1051139831543,67.38542938232422,40.993927001953125,90.65900421142578,72.70458221435547,88.78690338134766,34.30689,-2.1219082,36.12185,1.3865852,False,
1242,1242.jpg,True,1.0,0,0,112,112,37.72852325439453,55.112735748291016,70.98786163330078,54.066749572753906,60.17059326171875,72.99524688720703,34.72885513305664,90.85641479492188,74.81571197509766,89.5792007446289,33.275784,-1.801324,32.930634,-0.61128783,False,
1243,1243.jpg,True,1.0,0,0,112,112,38.05377960205078,52.961910247802734,75.00171661376953,52.0359992980957,54.314735412597656,70.5442123413086,37.86579513549805,91.20000457763672,75.39933776855469,90.17916107177734,36.959538,-1.4355251,35.598606,-0.72650987,False,
1244,1244.jpg,True,1.0,0,0,112,112,37.675601959228516,52.793174743652344,73.4271011352539,51.62959671020508,58.19987487792969,72.50980377197266,39.480770111083984,93.53727722167969,75.32575988769531,93.55467987060547,35.770428,-1.864106,34.143734,-0.37839302,False,
1245,1245.jpg,True,1.0,0,0,112,112,36.34251403808594,51.01933288574219,70.37694549560547,50.86567306518555,59.018131256103516,71.92023468017578,40.25764465332031,91.06123352050781,70.64009857177734,90.89171600341797,34.03478,-0.25867918,34.46313,1.3414165,False,
1246,1246.jpg,True,1.0,0,0,112,112,37.766082763671875,51.92207717895508,74.16502380371094,51.65034484863281,54.904441833496094,76.09534454345703,37.81352233886719,88.06394958496094,73.4072036743164,88.30966186523438,36.399956,-0.42772743,36.253254,-1.3412921,False,
1247,1247.jpg,True,1.0,0,0,112,112,37.114315032958984,51.6286506652832,72.77976989746094,51.58451461791992,60.2188835144043,75.91616821289062,36.310577392578125,88.65423583984375,72.29473114013672,88.63346862792969,35.66548,-0.07090356,35.284744,-1.2231116,False,
1248,1248.jpg,True,1.0,0,0,112,112,38.5224494934082,53.160579681396484,74.9435043334961,51.67765808105469,51.69783020019531,72.181396484375,38.63755798339844,91.6927719116211,73.72299194335938,90.57395935058594,36.451233,-2.3315701,35.75579,-2.2752666,False,
1249,1249.jpg,True,1.0,0,0,112,112,37.114315032958984,51.6286506652832,72.77976989746094,51.58451461791992,60.2188835144043,75.91616821289062,36.310577392578125,88.65423583984375,72.29473114013672,88.63346862792969,35.66548,-0.07090356,35.284744,-1.2231116,True,
1250,1250.jpg,True,1.0,0,0,112,112,39.796409606933594,50.538177490234375,73.48389434814453,51.680030822753906,50.13612747192383,76.67254638671875,41.31951904296875,86.68767547607422,73.47760009765625,88.59127044677734,33.706833,1.9413242,34.465878,0.9373818,False,
1251,1251.jpg,True,1.0,0,0,112,112,37.881065368652344,49.6309814453125,72.48316955566406,50.01017761230469,56.83539581298828,68.65457916259766,41.25624465942383,91.99607849121094,70.04956817626953,92.84733581542969,34.604183,0.62786555,33.714985,0.21273863,False,
1252,1252.jpg,True,1.0,0,0,112,112,39.796409606933594,50.538177490234375,73.48389434814453,51.680030822753906,50.13612747192383,76.67254638671875,41.31951904296875,86.68767547607422,73.47760009765625,88.59127044677734,33.706833,1.9413242,34.465878,0.9373818,True,
1253,1253.jpg,True,1.0,0,0,112,112,37.508121490478516,54.704349517822266,72.46672058105469,53.700416564941406,55.954071044921875,75.24635314941406,35.63945388793945,88.8010482788086,75.0553970336914,88.6402816772461,34.97301,-1.6449547,34.86581,-1.532661,False,
1254,1254.jpg,True,1.0,0,0,112,112,37.881065368652344,49.6309814453125,72.48316955566406,50.01017761230469,56.83539581298828,68.65457916259766,41.25624465942383,91.99607849121094,70.04956817626953,92.84733581542969,34.604183,0.62786555,33.714985,0.21273863,True,
1255,1255.jpg,True,1.0,0,0,112,112,41.8125,49.27506637573242,74.4595947265625,53.7342643737793,56.99132537841797,71.60653686523438,40.40089797973633,87.22142791748047,66.34247589111328,90.73812866210938,32.950222,7.77778,35.390995,0.5638245,False,
1256,1256.jpg,True,1.0,0,0,112,112,37.18093490600586,52.348995208740234,73.6227035522461,52.069881439208984,57.25705337524414,70.9385757446289,41.19245910644531,92.4267349243164,70.41958618164062,92.71558380126953,36.442837,-0.43882963,36.24577,-0.41053954,False,
1257,1257.jpg,True,1.0,0,0,112,112,41.8125,49.27506637573242,74.4595947265625,53.7342643737793,56.99132537841797,71.60653686523438,40.40089797973633,87.22142791748047,66.34247589111328,90.73812866210938,32.950222,7.77778,35.390995,0.5638245,True,
1258,1258.jpg,True,1.0,0,0,112,112,37.18093490600586,52.348995208740234,73.6227035522461,52.069881439208984,57.25705337524414,70.9385757446289,41.19245910644531,92.4267349243164,70.41958618164062,92.71558380126953,36.442837,-0.43882963,36.24577,-0.41053954,True,
1259,1259.jpg,True,1.0,0,0,112,112,37.37425231933594,51.31283187866211,72.57127380371094,50.635223388671875,56.91554260253906,68.21532440185547,42.543052673339844,93.29431915283203,70.09103393554688,92.50003814697266,35.203545,-1.1029146,34.797443,0.58018833,False,
1260,1260.jpg,True,1.0,0,0,112,112,37.38767623901367,53.00651168823242,72.57503509521484,52.84418487548828,55.812313079833984,69.04956817626953,38.94229507446289,91.21818542480469,72.49496459960938,90.68122100830078,35.187733,-0.26431578,35.48438,0.31005228,False,
1261,1261.jpg,True,1.0,0,0,112,112,37.09467315673828,52.39375305175781,70.64006805419922,51.20267105102539,57.230934143066406,72.41378784179688,41.0455322265625,94.28324127197266,68.2679443359375,93.28675079345703,33.566536,-2.0335224,33.107845,-1.367798,False,
1262,1262.jpg,True,1.0,0,0,112,112,40.18010711669922,53.991233825683594,74.49762725830078,53.58130645751953,53.39363098144531,70.71440887451172,39.97261047363281,89.62491607666016,73.66429138183594,88.7304458618164,34.31997,-0.6843732,36.142216,-1.4674625,False,
1263,1263.jpg,True,1.0,0,0,112,112,36.54629135131836,50.77978515625,71.45954895019531,52.117549896240234,57.74077224731445,67.3581771850586,40.18162536621094,91.1109390258789,70.00294494628906,91.94635009765625,34.938877,2.194318,34.96488,1.5493219,False,
1264,1264.jpg,True,1.0,0,0,112,112,38.343605041503906,54.750953674316406,72.95184326171875,53.69912338256836,56.50833511352539,67.28874206542969,42.599586486816406,92.24972534179688,72.82167053222656,91.24766540527344,34.624218,-1.740825,35.83661,0.49008793,False,
1265,1265.jpg,True,1.0,0,0,112,112,36.54629135131836,50.77978515625,71.45954895019531,52.117549896240234,57.74077224731445,67.3581771850586,40.18162536621094,91.1109390258789,70.00294494628906,91.94635009765625,34.938877,2.194318,34.96488,1.5493219,True,
1266,1266.jpg,True,1.0,0,0,112,112,38.602989196777344,49.98251724243164,71.34326934814453,50.93072509765625,57.337894439697266,70.1804428100586,41.91633224487305,92.32410430908203,68.79419708251953,92.9659652709961,32.754005,1.6589084,32.724903,0.9471765,False,
1267,1267.jpg,True,1.0,0,0,112,112,37.12119674682617,49.70791244506836,66.8252944946289,49.0446662902832,66.89289855957031,71.15923309326172,42.48780059814453,95.15062713623047,64.90194702148438,92.92337036132812,29.711502,-1.2791127,28.3681,0.74456674,False,
1268,1268.jpg,True,1.0,0,0,112,112,40.71452713012695,52.051361083984375,76.0701675415039,52.957550048828125,53.39295196533203,68.73751831054688,41.853572845458984,90.68656158447266,72.63850402832031,91.46221160888672,35.367252,1.468208,35.28687,-0.6261367,False,
1269,1269.jpg,True,1.0,0,0,112,112,37.668113708496094,53.14707565307617,73.51759338378906,52.148704528808594,57.44332504272461,72.76644897460938,39.757572174072266,91.57918548583984,73.63219451904297,90.27448272705078,35.863377,-1.5952162,35.487167,-0.18924844,False,
1270,1270.jpg,True,1.0,0,0,112,112,38.43374252319336,53.96319580078125,71.69632720947266,51.8952751159668,59.580963134765625,77.80722045898438,40.35159683227539,89.60154724121094,71.19550323486328,88.2796859741211,33.3268,-3.5574753,34.621246,-1.9629948,False,
1271,1271.jpg,True,1.0,0,0,112,112,37.879695892333984,51.14304733276367,73.08597564697266,51.603187561035156,57.48198699951172,73.37208557128906,43.43794631958008,90.27607727050781,70.24163055419922,90.1846694946289,35.209286,0.7488036,36.510696,1.0700755,False,
1272,1272.jpg,True,1.0,0,0,112,112,36.36565017700195,51.366085052490234,72.85968017578125,50.94694137573242,56.24785614013672,77.1285629272461,38.20084762573242,89.45352935791016,72.90669250488281,88.94526672363281,36.496437,-0.65802836,35.699078,-0.3358615,False,
1273,1273.jpg,True,1.0,0,0,112,112,39.25358963012695,51.41033935546875,70.97196960449219,51.12443923950195,61.15042495727539,78.03816986083984,41.55152130126953,90.61508178710938,66.39276885986328,89.2868423461914,31.719667,-0.51643324,32.943058,-2.13029,False,
1274,1274.jpg,True,1.0,0,0,112,112,36.00160598754883,53.29811477661133,71.13885498046875,51.44527816772461,61.484493255615234,76.22991943359375,37.93034744262695,90.25830078125,73.05640411376953,88.80679321289062,35.186066,-3.0184913,34.91528,-0.87544924,False,
1275,1275.jpg,True,1.0,0,0,112,112,38.15753936767578,52.44365692138672,71.86932373046875,52.5770378112793,56.697078704833984,74.14225769042969,37.734928131103516,89.85533905029297,73.7647476196289,90.59156036376953,33.712048,0.2266899,33.66377,0.17286626,False,
1276,1276.jpg,True,1.0,0,0,112,112,38.01831817626953,51.97974395751953,72.39766693115234,50.78791046142578,57.76919937133789,70.39321899414062,39.914310455322266,90.55702209472656,70.50949096679688,90.89085388183594,34.4,-1.9854853,35.30719,-2.2521813,False,
1277,1277.jpg,True,1.0,0,0,112,112,37.17733383178711,51.91854476928711,73.18707275390625,50.75343322753906,56.41339874267578,68.07888793945312,39.90848922729492,92.04109191894531,72.45420837402344,92.02315521240234,36.028584,-1.8531846,35.141594,-1.0634853,False,
1278,1278.jpg,True,1.0,0,0,112,112,39.52064895629883,51.537540435791016,74.25397491455078,49.33993148803711,53.72957992553711,69.02359008789062,42.62065887451172,91.914306640625,72.563720703125,90.23822784423828,34.80278,-3.6203296,34.761047,-1.7321715,False,
1279,1279.jpg,True,1.0,0,0,112,112,36.50617599487305,52.228885650634766,70.78800964355469,51.51032257080078,59.7910270690918,68.72614288330078,38.95003128051758,91.36294555664062,70.8746337890625,91.84197998046875,34.289364,-1.2007701,34.19155,-0.2059955,False,
1280,1280.jpg,True,1.0,0,0,112,112,37.527915954589844,54.11234664916992,72.66815948486328,53.85658264160156,57.64704895019531,75.47555541992188,36.80760192871094,87.2481689453125,73.88445281982422,87.1385269165039,35.141174,-0.41701302,36.20316,-0.65282357,False,
1281,1281.jpg,True,1.0,0,0,112,112,38.62025833129883,51.44019317626953,71.61429595947266,50.6025505065918,60.96742248535156,72.6515121459961,42.53413391113281,92.28561401367188,68.3492431640625,92.87100982666016,33.00467,-1.4542955,33.367348,-1.3796849,False,
1282,1282.jpg,True,1.0,0,0,112,112,38.62025833129883,51.44019317626953,71.61429595947266,50.6025505065918,60.96742248535156,72.6515121459961,42.53413391113281,92.28561401367188,68.3492431640625,92.87100982666016,33.00467,-1.4542955,33.367348,-1.3796849,True,
1283,1283.jpg,True,1.0,0,0,112,112,37.56282424926758,51.803348541259766,72.65431213378906,51.30583190917969,57.629913330078125,67.44451141357422,41.82718276977539,90.72341918945312,70.41291046142578,89.67030334472656,35.095013,-0.81226796,36.08979,-0.5576795,False,
1284,1284.jpg,True,1.0,0,0,112,112,38.648033142089844,50.2291259765625,71.58966064453125,50.332923889160156,57.20104217529297,67.67302703857422,43.45114517211914,92.48277282714844,69.18351745605469,91.89971923828125,32.94179,0.18053637,33.086834,0.64620274,False,
1285,1285.jpg,True,1.0,0,0,112,112,37.345218658447266,51.54033279418945,70.90519714355469,49.96912384033203,57.58534622192383,76.63168334960938,38.53261947631836,91.34098052978516,72.4593276977539,89.9036636352539,33.59674,-2.6805127,32.7759,-0.83760655,False,
1286,1286.jpg,True,1.0,0,0,112,112,35.2429084777832,51.84742736816406,69.65764617919922,50.71195602416992,60.07972717285156,70.04542541503906,41.41321563720703,91.88407897949219,67.73469543457031,91.32962799072266,34.433464,-1.8897171,34.752766,0.45810172,False,
1287,1287.jpg,True,1.0,0,0,112,112,35.002037048339844,50.92951202392578,71.24126434326172,51.3599853515625,59.84052658081055,71.75859069824219,41.44736862182617,91.07490539550781,69.8593521118164,91.20750427246094,36.241783,0.6805648,35.731018,2.359908,False,
1288,1288.jpg,True,1.0,0,0,112,112,35.2429084777832,51.84742736816406,69.65764617919922,50.71195602416992,60.07972717285156,70.04542541503906,41.41321563720703,91.88407897949219,67.73469543457031,91.32962799072266,34.433464,-1.8897171,34.752766,0.45810172,True,
1289,1289.jpg,True,1.0,0,0,112,112,38.19384002685547,51.73366928100586,73.6132583618164,51.347862243652344,54.58012008666992,71.52522277832031,42.92256546020508,90.26103210449219,70.09285736083984,89.82884979248047,35.421516,-0.6240712,37.404373,-0.4023866,False,
1290,1290.jpg,True,1.0,0,0,112,112,38.01633071899414,51.33229446411133,73.14226531982422,50.43675231933594,54.64578628540039,66.73648834228516,42.264888763427734,92.19098663330078,70.00292205810547,91.0663833618164,35.13735,-1.4604499,35.435486,-0.7475334,False,
1291,1291.jpg,True,1.0,0,0,112,112,39.35381317138672,55.54459762573242,73.27379608154297,53.25259780883789,54.303565979003906,70.40116119384766,42.8414192199707,90.67034149169922,71.33110046386719,88.8522720336914,33.99733,-3.8656445,36.854534,-2.4208174,False,
1292,1292.jpg,True,1.0,0,0,112,112,40.125999450683594,54.530235290527344,73.12474822998047,53.10622024536133,52.561126708984375,70.09196472167969,37.85137939453125,90.29579162597656,76.1547622680664,88.55880737304688,33.02946,-2.4709864,33.094597,-1.1189289,False,
1293,1293.jpg,True,1.0,0,0,112,112,37.49745559692383,51.99040222167969,72.52085876464844,52.63240051269531,55.17805862426758,72.57874298095703,35.879234313964844,89.57936096191406,73.1441879272461,89.75032806396484,35.029285,1.0501456,34.699825,0.028583797,False,
1294,1294.jpg,True,1.0,0,0,112,112,43.15796661376953,52.99333953857422,76.09992218017578,51.9542121887207,49.81991195678711,69.33975982666016,46.34480285644531,90.4649887084961,71.01563262939453,90.24726867675781,32.958344,-1.8067499,35.061905,-2.7830844,False,
1295,1295.jpg,True,1.0,0,0,112,112,40.321136474609375,52.87530517578125,75.63373565673828,52.37086868286133,50.394588470458984,67.3128433227539,41.59756851196289,91.88670349121094,71.3448715209961,91.2801513671875,35.3162,-0.8184081,35.632652,-1.9365001,False,
1296,1296.jpg,True,1.0,0,0,112,112,36.201087951660156,52.448970794677734,73.64013671875,54.0952262878418,58.758155822753906,67.82645416259766,39.76113510131836,91.23802947998047,69.04239654541016,92.44859313964844,37.475227,2.517766,37.75799,0.50211567,False,
1297,1297.jpg,True,1.0,0,0,112,112,40.321136474609375,52.87530517578125,75.63373565673828,52.37086868286133,50.394588470458984,67.3128433227539,41.59756851196289,91.88670349121094,71.3448715209961,91.2801513671875,35.3162,-0.8184081,35.632652,-1.9365001,True,
1298,1298.jpg,True,1.0,0,0,112,112,35.99496078491211,53.25613021850586,73.85411071777344,52.78323745727539,59.258262634277344,71.22584533691406,37.275001525878906,89.3247299194336,72.68407440185547,89.09809112548828,37.862103,-0.7156354,37.676365,-0.3139769,False,
1299,1299.jpg,True,1.0,0,0,112,112,37.42045593261719,51.881752014160156,70.63567352294922,52.422142028808594,62.593360900878906,68.92102813720703,42.355655670166016,91.9361343383789,67.99508666992188,92.3117446899414,33.219612,0.9320828,33.850037,1.343796,False,
1300,1300.jpg,True,1.0,0,0,112,112,38.28206253051758,52.77617645263672,74.34835815429688,53.837547302246094,52.912044525146484,74.03315734863281,37.708900451660156,87.99369812011719,75.02033233642578,89.55648040771484,36.08191,1.6856326,36.220917,0.16393872,False,
1301,1301.jpg,True,1.0,0,0,112,112,42.46236038208008,52.447044372558594,73.90126037597656,52.04010009765625,47.053131103515625,69.91450500488281,42.061710357666016,89.65048217773438,72.37110900878906,89.85088348388672,31.441534,-0.74159354,32.360966,-1.7455312,False,
1302,1302.jpg,True,1.0,0,0,112,112,37.54392623901367,51.35283279418945,70.76696014404297,49.594303131103516,57.46076202392578,72.43010711669922,41.80470657348633,91.83869171142578,70.07331848144531,90.77405548095703,33.269543,-3.0298975,33.428642,-1.1815716,False,
1303,1303.jpg,True,1.0,0,0,112,112,42.86467361450195,52.165550231933594,74.97826385498047,51.455448150634766,51.47295379638672,68.51651763916016,43.188777923583984,88.76394653320312,73.92765045166016,88.08619689941406,32.12144,-1.2667291,33.246662,-1.8525223,False,
1304,1304.jpg,True,1.0,0,0,112,112,40.155216217041016,52.66712951660156,74.6266098022461,49.92609405517578,51.177513122558594,68.52728271484375,42.87567138671875,94.08451080322266,68.66863250732422,92.42138671875,34.5802,-4.5463786,33.77681,-3.858162,False,
1305,1305.jpg,True,1.0,0,0,112,112,39.243507385253906,52.100486755371094,73.70314025878906,50.663944244384766,58.0565185546875,71.01423645019531,40.695472717285156,92.14115905761719,71.87609100341797,90.98897552490234,34.489563,-2.3871465,34.44884,-1.7135218,False,
1306,1306.jpg,True,1.0,0,0,112,112,37.34756088256836,54.048866271972656,72.58740997314453,53.523685455322266,54.73076248168945,75.4726333618164,37.365604400634766,91.36568450927734,74.16268157958984,90.8911361694336,35.24376,-0.85381794,34.9052,-0.040726125,False,
1307,1307.jpg,True,1.0,0,0,112,112,39.05923080444336,52.81658935546875,73.70269775390625,51.4906120300293,55.24333953857422,69.5934066772461,41.276668548583984,93.1018295288086,73.55338287353516,92.48392486572266,34.668835,-2.1919236,34.069717,-0.4960083,False,
1308,1308.jpg,True,1.0,0,0,112,112,36.269439697265625,52.08332443237305,70.6987075805664,53.02302932739258,58.45325469970703,67.52906799316406,40.140541076660156,91.07337188720703,71.78935241699219,91.50013732910156,34.44209,1.5634302,34.51689,3.3967485,False,
1309,1309.jpg,True,1.0,0,0,112,112,39.05923080444336,52.81658935546875,73.70269775390625,51.4906120300293,55.24333953857422,69.5934066772461,41.276668548583984,93.1018295288086,73.55338287353516,92.48392486572266,34.668835,-2.1919236,34.069717,-0.4960083,True,
1310,1310.jpg,True,1.0,0,0,112,112,38.263729095458984,52.349571228027344,73.33950805664062,51.96390914916992,51.253849029541016,74.87486267089844,40.2196159362793,91.29765319824219,71.26686096191406,90.97858428955078,35.0779,-0.629948,35.473682,-0.84561545,False,
1311,1311.jpg,True,1.0,0,0,112,112,41.053199768066406,54.546260833740234,75.16472625732422,53.152244567871094,51.375186920166016,66.513427734375,41.00642395019531,90.2527847290039,73.02750396728516,89.55858612060547,34.14,-2.3401716,34.678345,-3.455445,False,
1312,1312.jpg,True,1.0,0,0,112,112,37.50166320800781,51.01600646972656,73.57747650146484,52.069854736328125,50.95576095581055,73.0953598022461,39.08030700683594,88.84479522705078,71.34612274169922,90.30290985107422,36.0912,1.6732509,36.010548,0.7902619,False,
1313,1313.jpg,True,1.0,0,0,112,112,35.234981536865234,53.139793395996094,70.60774230957031,51.855201721191406,59.60443878173828,75.69242095947266,36.88258743286133,88.32708740234375,71.02095031738281,87.89232635498047,35.396076,-2.0798304,36.202553,-0.97169733,False,
1314,1314.jpg,True,1.0,0,0,112,112,43.305728912353516,48.92530059814453,74.93724822998047,52.27298355102539,49.74000930786133,74.93584442138672,44.53301239013672,88.1429214477539,71.84664154052734,90.62220001220703,31.808176,6.041339,33.047405,3.26902,False,
1315,1315.jpg,True,1.0,0,0,112,112,38.572608947753906,50.787208557128906,78.11038208007812,52.937320709228516,56.447837829589844,74.73133850097656,38.911895751953125,89.57640838623047,73.66312408447266,90.91905212402344,39.59619,3.112748,38.263996,0.39252976,False,
1316,1316.jpg,True,1.0,0,0,112,112,37.0196418762207,53.07865905761719,74.90637969970703,52.37179183959961,55.03318405151367,68.57788848876953,40.25726318359375,91.16864013671875,71.40943908691406,90.29728698730469,37.89333,-1.068865,37.812176,-1.008184,False,
1317,1317.jpg,True,1.0,0,0,112,112,38.52048110961914,52.35413360595703,74.70864868164062,52.441856384277344,53.474422454833984,72.55886840820312,40.31248092651367,89.99032592773438,70.30982971191406,90.15714263916016,36.188274,0.1388889,37.035927,-1.1533766,False,
1318,1318.jpg,True,1.0,0,0,112,112,36.56034851074219,54.32033157348633,74.03856658935547,54.46493911743164,55.302494049072266,73.91568756103516,36.898868560791016,89.07124328613281,75.17693328857422,89.04137420654297,37.478497,0.22107135,37.250416,0.64882207,False,
1319,1319.jpg,True,1.0,0,0,112,112,38.433265686035156,54.2802848815918,73.7806625366211,53.486637115478516,52.5093879699707,69.00746154785156,40.92630386352539,90.8158187866211,72.28104400634766,89.46013641357422,35.356304,-1.286234,37.22428,-0.55991286,False,
1320,1320.jpg,True,1.0,0,0,112,112,38.433265686035156,54.2802848815918,73.7806625366211,53.486637115478516,52.5093879699707,69.00746154785156,40.92630386352539,90.8158187866211,72.28104400634766,89.46013641357422,35.356304,-1.286234,37.22428,-0.55991286,True,
1321,1321.jpg,True,1.0,0,0,112,112,40.90476989746094,53.24287796020508,75.3991470336914,51.24699401855469,49.68041229248047,69.98375701904297,43.17259979248047,91.87505340576172,74.36186981201172,89.978271484375,34.55207,-3.3115067,34.74652,-1.5225576,False,
1322,1322.jpg,True,1.0,0,0,112,112,36.508663177490234,52.4807014465332,70.87189483642578,51.15153121948242,58.50069808959961,74.63724517822266,44.367801666259766,94.76079559326172,68.63604736328125,93.43905639648438,34.388927,-2.215097,34.610683,0.8452665,False,
1323,1323.jpg,True,1.0,0,0,112,112,37.3786506652832,51.150306701660156,69.2620620727539,49.10579299926758,60.021827697753906,73.5207290649414,38.654693603515625,90.77493286132812,67.94055938720703,88.5429458618164,31.948896,-3.6690502,32.887146,-2.9468732,False,
1324,1324.jpg,True,1.0,0,0,112,112,36.063148498535156,50.71144104003906,72.25135040283203,50.82330322265625,57.1411247253418,73.61505126953125,37.7562255859375,92.13536071777344,71.6916275024414,92.01616668701172,36.188374,0.17710774,34.831245,0.31390214,False,
1325,1325.jpg,True,1.0,0,0,112,112,37.3786506652832,51.150306701660156,69.2620620727539,49.10579299926758,60.021827697753906,73.5207290649414,38.654693603515625,90.77493286132812,67.94055938720703,88.5429458618164,31.948896,-3.6690502,32.887146,-2.9468732,True,
1326,1326.jpg,True,1.0,0,0,112,112,39.40008544921875,51.33445358276367,73.53958892822266,51.42348098754883,50.94252014160156,73.92314147949219,42.54750442504883,91.289794921875,70.49333190917969,90.79495239257812,34.13962,0.14941292,34.597214,-0.482766,False,
1327,1327.jpg,True,1.0,0,0,112,112,37.56406784057617,51.26935577392578,73.0430679321289,51.63333511352539,57.645511627197266,75.42320251464844,39.860923767089844,89.22145080566406,71.51287078857422,89.45575714111328,35.480865,0.5877772,35.83853,0.06939636,False,
1328,1328.jpg,True,1.0,0,0,112,112,38.431861877441406,50.42504119873047,71.58635711669922,49.62809753417969,55.107383728027344,72.31309509277344,44.2520866394043,93.09309387207031,69.70075225830078,91.31617736816406,33.164074,-1.3769691,33.32476,0.82601416,False,
1329,1329.jpg,True,1.0,0,0,112,112,39.042755126953125,52.31427764892578,72.92353057861328,52.95635223388672,54.392704010009766,77.38089752197266,38.726173400878906,85.92805480957031,75.30756378173828,86.13835906982422,33.88686,1.0856823,34.598686,1.5643653,False,
1330,1330.jpg,True,1.0,0,0,112,112,38.85170364379883,50.273048400878906,72.96546936035156,52.63627243041992,52.0945930480957,76.78067016601562,42.51325225830078,87.20982360839844,75.05451965332031,88.85924530029297,34.195522,3.9628217,35.12208,4.8627863,False,
1331,1331.jpg,True,1.0,0,0,112,112,39.72267532348633,50.11711502075195,71.36927032470703,51.77974319458008,53.483036041259766,74.52304077148438,43.90763854980469,90.79998779296875,69.24822998046875,91.92973327636719,31.690239,3.0074031,33.35864,1.3992679,False,
1332,1332.jpg,True,1.0,0,0,112,112,44.113685607910156,50.73202133178711,75.65762329101562,52.55747985839844,48.82236099243164,72.33635711669922,44.62678527832031,88.79668426513672,74.49871826171875,90.46266174316406,31.596714,3.3120325,32.208538,2.137247,False,
1333,1333.jpg,True,1.0,0,0,112,112,36.64289093017578,53.47190856933594,73.2889175415039,52.35282516479492,58.44916534423828,75.0522689819336,37.087772369384766,89.2507095336914,72.33474731445312,88.50927734375,36.66311,-1.7491347,37.360653,-1.7964239,False,
1334,1334.jpg,True,1.0,0,0,112,112,38.23447036743164,52.61969757080078,71.63594818115234,51.348148345947266,61.75627517700195,76.75588989257812,36.83629608154297,89.0560531616211,69.81575012207031,88.53714752197266,33.42567,-2.1801202,33.678875,-3.46868,False,
1335,1335.jpg,True,1.0,0,0,112,112,38.054752349853516,53.70017623901367,72.47238159179688,52.762237548828125,61.98359298706055,74.8231201171875,39.335689544677734,90.52044677734375,70.831787109375,90.23433685302734,34.43041,-1.5610205,35.861763,-1.0888988,False,
1336,1336.jpg,True,1.0,0,0,112,112,37.563629150390625,52.77446365356445,70.11363983154297,50.61497497558594,61.147804260253906,75.00433349609375,39.856903076171875,93.49138641357422,71.32904052734375,93.01020812988281,32.621567,-3.7956524,31.697691,-2.060845,False,
1337,1337.jpg,True,1.0,0,0,112,112,37.828243255615234,53.43079376220703,71.4361343383789,51.73928451538086,57.59966278076172,73.60254669189453,39.13303756713867,91.5061264038086,72.77880096435547,90.9183120727539,33.650433,-2.8813062,34.477657,-1.1696031,False,
1338,1338.jpg,True,1.0,0,0,112,112,37.563629150390625,52.77446365356445,70.11363983154297,50.61497497558594,61.147804260253906,75.00433349609375,39.856903076171875,93.49138641357422,71.32904052734375,93.01020812988281,32.621567,-3.7956524,31.697691,-2.060845,True,
1339,1339.jpg,True,1.0,0,0,112,112,36.51250076293945,55.46381378173828,74.89582061767578,55.51192855834961,53.24409484863281,82.60245513916016,37.40428161621094,87.44768524169922,74.67158508300781,87.46453094482422,38.38335,0.07182214,37.886883,-0.08310119,False,
1340,1340.jpg,True,1.0,0,0,112,112,37.87641525268555,52.08209991455078,73.46275329589844,52.456626892089844,55.596595764160156,76.79786682128906,38.7281608581543,88.12452697753906,72.99427032470703,87.69857025146484,35.58831,0.6029848,36.156155,0.38446856,False,
1341,1341.jpg,True,1.0,0,0,112,112,38.21546936035156,51.63113784790039,72.32965087890625,51.40671920776367,56.55341720581055,73.57100677490234,39.88298416137695,90.13530731201172,69.9523696899414,89.9477310180664,34.11492,-0.3769123,35.336338,-0.6405388,False,
1342,1342.jpg,True,1.0,0,0,112,112,39.447879791259766,51.378265380859375,73.97358703613281,53.442874908447266,51.31620407104492,75.99858856201172,39.74663162231445,88.52391815185547,75.92505645751953,89.74707794189453,34.587383,3.422166,34.343193,2.924717,False,
